Date,Country,Almacenamiento_Bateria,BioGas,Carbon,Cogeneracion,Diesel,Eolica,Fuel Oil,Gas_Natural,Geotermica,PetCoke,Biomasa,Hidraulica,Solar
6/20/2017,Chile,9.502,734.188,91146.153,398.44,19093.12332,7338.659588,729.09,38716.5048,542.8128,1642,7576.741,43917.63552,7057.375022
6/21/2017,Chile,12.2481,763.44,89778.4612,398.65,4690.097174,12790.00031,19.47,36848.1736,532.9507,1633,6828.192,55076.71077,7349.875607
6/22/2017,Chile,7.6086,731.348,87639.5289,399.913,388.766,9016.55102,0,36576.8697,375.5825,1724,6522.19,66839.62626,6581.978458
6/23/2017,Chile,6.199,773.5,82829.6426,330.41,815.464,5179.965038,165.7,42585.9641,10.0995,1654,7683.728,64083.96963,7010.71393
6/24/2017,Chile,6.0288,757.7,79772.601,398.8,773.92,16496.44038,2.3,41286.4258,115.6179,1669,7126.421,49635.50961,7118.12507
6/25/2017,Chile,11.9435,747.6,77003.6261,353.37,37.062,16326.18337,0,25083.6127,509.335,1657,7554.513,59620.33215,4446.431093
6/26/2017,Chile,1.5074,749.996,68569.2003,393.91,775.9313,13087.87712,0,30667.662,452.0523,1716,7401.379,68093.45801,3933.7467
6/27/2017,Chile,16.9491,753.556,85411.4857,357.5627,287.149,6976.401086,1.72,35580.9083,517.2978,1634,7132.845,66029.52755,7013.779469
6/28/2017,Chile,12.688,752.444,92729.318,394.45,849.4824024,10398.08749,0,35026.1866,502.2289,1670,7301.656,56257.33995,7347.399498
6/29/2017,Chile,8.4223,675.05,92961.1764,392.68,168.7034,13741.91149,0,25824.5879,489.3925,1656,7154.117,63555.37084,7987.217358
6/30/2017,Chile,12.5661,762.62,96814.3757,391.31,412.239,7654.744337,0,25423.8654,499.045,1591,6269.038,66751.00638,7027.207181
7/1/2017,Chile,13.5324,737.35,96340.4233,391.93,387.6134,5629.452585,0,18822.2003,460.4845,1550,6635.106,60539.50152,5601.962855
7/2/2017,Chile,7.8424,752.916,96106.476,396.72,155.385,5605.569251,0,13659.4,444.2167,1519,6708.516,53180.73168,7870.4156
7/3/2017,Chile,10.459,674.046,91799.0184,395.96,482.616,9660.582165,0,21343.3762,551.033,1468,6164.445,69640.74882,7483.000523
7/4/2017,Chile,11.5387,777.688,81798.1947,395.186,3100.25225,8191.034228,116.86,24568.2797,562.2057,1478,6983.537,79848.07951,7943.578433
7/5/2017,Chile,6.6422,771.904,84572.9386,396.77,8976.839,13005.24133,2.6,22457.4122,555.0698,1444,6511.222,73315.85714,6820.646423
7/6/2017,Chile,15.564,603.222,80313.6106,292.556,6181.502038,10734.31925,95.3,29965.7834,533.2668,1457,6820.175,70954.75105,6786.790972
7/7/2017,Chile,4.7246,786.19,82774.0581,300.34,472.711,11274.27493,0,36342.0594,471.2171,1502,7202.18,64943.48191,7782.338162
7/8/2017,Chile,4.8054,805.58,83225.4527,397.14,205.9696,11646.36415,0,30239.9879,207.6268,1495,7144.761,60799.44221,8209.169226
7/9/2017,Chile,8.8949,798.152,86031.828,238.21,240.9451,16495.3075,0,28634.2877,188.6958,1477,7194.653,43212.29075,8207.254492
7/10/2017,Chile,27.5102,783.286,93061.1104,398.39,451.7863212,11412.41298,0,34133.1446,0,1467,6520.152,56147.36605,8512.45007
7/11/2017,Chile,24.3886,781.392,90085.3695,397.38,1319.874827,6223.720483,0,41291.1342,0,1455,7142.6,56372.76244,8523.5105
7/12/2017,Chile,7.1495,770.484,88660.5128,396.48,1197.083888,10228.27347,0,38829.6848,104.5534,1443,7352.774,53593.31597,8139.731389
7/13/2017,Chile,22.6079,727.727,88482.7267,386.69,50.41,10305.45519,11.2,39987.0275,387.8611,1584,7147.337,54579.41978,8307.074309
7/14/2017,Chile,20.7488,813.24,92169.1396,389.09,346.909,12248.89577,0,37426.9098,343.3291,1457,6252.189,56405.78685,8496.744586
7/15/2017,Chile,19.7925,799.3,87930.6586,386.11,841.346,10829.41093,0,37806.6249,393.8751,1465,6114.85,46351.17316,7770.321986
7/16/2017,Chile,20.7666,806.898,78201.7947,390.34,520.7181,16396.47543,0,38017.7492,410.4501,1442,6294.972,44198.11518,8301.154786
7/17/2017,Chile,23.9708,784.73,82336.6935,395.91,768.7923,12976.59308,0,38077.9864,423.7778,1444,6522.52,64214.84841,8600.453147
7/18/2017,Chile,23.6561,803.424,84352.5276,396.89,1409.952,12021.5359,0,39902.42,284.8858,1434,6979.548,58159.40992,8707.654605
7/19/2017,Chile,21.8993,722.144,84624.9817,394.44,434.101,9054.536005,0,39281.63,309.1217,1445,7182.675,55526.43712,8704.504762
7/20/2017,Chile,22.1905,685.479,86058.4745,388,542.13,5025.630848,0,39348.8184,404.4555,1480,6046.042,58158.63437,7991.53518
7/21/2017,Chile,19.6601,806.77,89944.3347,392.78,331.652,6055.432497,0,38180.0393,432.8252,1558,6128.025,56104.50224,7667.474165
7/22/2017,Chile,20.8568,785.38,90155.3709,380.03,587.389,11151.72933,0,34283.9044,407.4223,1558,7278.331,48722.90815,7965.882249
7/23/2017,Chile,20.4616,796.357,82470.1408,381.66,631.816,6258.523766,0,33417.691,335.1224,1593,6821.188,49737.3412,8040.053977
7/24/2017,Chile,20.5757,794.014,81175.6605,388.99,611.54,13488.00935,0,36350.9821,0,1557,6755.925,57492.15455,8967.908714
7/25/2017,Chile,20.1537,795.804,81895.708,387.35,278.98,9410.30461,0,39327.0876,0,1567,6686.176,60347.08537,9376.609794
7/26/2017,Chile,25.911,788.914,85167.7249,389.02,297.833,10256.36625,0,35894.0295,0,1549,6510.335,57648.97366,9889.139575
7/27/2017,Chile,29.4654,797.51,86982.2687,390.98,494.8392,10701.82512,0,33704.8381,0,1545,6752.788,55151.02151,9494.349391
7/28/2017,Chile,21.7521,816.54,86559.8015,391.85,270.792,12575.4337,0,35217.2985,0,1535,6868.171272,55204.89262,9133.851393
7/29/2017,Chile,27.4705,824.61,86035.4247,391.96,262.378,16905.79308,0,35678.9007,0,1516,6434.688,43553.63498,9482.36357
7/30/2017,Chile,22.878,792.936,83697.3013,393.91,258.044,10668.13153,0,33628.5066,0,1532,7164.245,43665.44927,9987.139558
7/31/2017,Chile,19.8073,829.004,87773.1391,398.04,298.4082885,8093.8935,0,37931.7825,0,1484,5958.141,61221.25197,8881.399584
8/1/2017,Chile,37.1075,808.596,87568.8976,392.62,242.2558455,7223.325845,0,40668.1215,0,1402,5367.273,65231.66711,8912.179464
8/2/2017,Chile,28.6889,791.164,81171.0765,394.59,2112.985751,10328.1572,35.8,39672.8294,0,1358,6155.809,59864.67526,9910.148922
8/3/2017,Chile,31.0001,785.38,84538.5629,392.22,11739.05639,8396.112544,251.01,33193.2287,0,1344,5597.839,51314.47622,10172.36746
8/4/2017,Chile,30.7374,801.83,90558.2837,395.46,6276.721275,4952.440427,672.95,41710.2243,0,1304,6670.656,51118.95241,9294.318671
8/5/2017,Chile,16.0811,809.53,86677.2213,388.57,2913.320903,11324.27112,609.34,38588.5708,0,1366,6865.802,45003.84484,10232.41569
8/6/2017,Chile,19.6112,800.775,78773.3478,395.08,16,12574.0874,24.53,35022.61,0,1417,6993.733,44524.39473,10523.83188
8/7/2017,Chile,16.5175,667.424,87717.0968,391.21,8434.534517,8321.765573,477.6,41308.1974,0,1408,7580.865,48528.49145,9862.117158
8/8/2017,Chile,19.7437,803.43,85194.4547,393.53,3669.152067,11566.73912,419,37005.513,0,1402,7342.728,51483.56854,10039.0462
8/9/2017,Chile,19.6349,797.027,89441.6941,398.74,2222.979,10027.01144,0,38127.3767,199.8866,1377,6491.047,55965.19115,9834.903894
8/10/2017,Chile,23.5988,813.516,93246.6993,393.04,1054.909824,9846.936455,0,37563.8219,268.978,1327,6486.424,59288.75987,9077.546711
8/11/2017,Chile,22.7154,823.37,94730.141,401.54,851.945,4912.849709,39.3,38564.1837,327.0176,1242,6856.196,65310.3385,7745.52822
8/12/2017,Chile,18.15,763.4,91836.3541,394.88,391.686,7860.401186,15.17,34158.3871,357.2799,1263,7073.714,54291.4454,8296.453428
8/13/2017,Chile,17.1569,355.164,83846.9067,380.58,132.8257625,11371.14869,0,29590.8813,353.3024,1190,6044.07,41017.73962,10226.63792
8/14/2017,Chile,21.934,777.718,86093.3967,402.02,365.2395096,15704.37608,0,34309.6388,355.3768,1245,6011.237,48984.40671,10769.35522
8/15/2017,Chile,17.2226,806.873,82103.6488,399.74,2349.506676,14014.0321,0,33418.2851,395.1227,1246,6763.03,41569.52682,10430.21894
8/16/2017,Chile,25.932,790.849,81493.0403,395.47,2158.204003,12945.11393,0,33085.2931,479.2202,1246,5851.742,57257.01473,10321.71011
8/17/2017,Chile,17.7629,775.227,81973.0028,394.94,109.534,11535.98465,0,35702.2424,419.9498,1280,6827.957,58586.96003,10398.3006
8/18/2017,Chile,23.9321,809.86,81364.8144,397.42,11.878,13253.34215,0,40630.2003,491.8503,1272,7062.556,59195.25355,10667.69818
8/19/2017,Chile,19.3413,821.89,82757.356,395.01,672.39,13303.80959,0,37261.0756,493.8598,1302,6858.219,48297.55405,10717.89384
8/20/2017,Chile,18.2421,814.018,80383.3944,322.91,574,13801.43769,0,32660.5198,482.3732,1280,6718.899,42262.24999,11454.27587
8/21/2017,Chile,17.7575,808.926,83351.5083,394,132,8498.487223,0,38139.733,516.2675,658,6933.388,59797.14573,11215.46952
8/22/2017,Chile,21.9742,800.844,82223.7936,405.24,3392.224589,6808.639601,47.2,40165.8227,535.2435,0,5738.689,61077.71944,11014.39355
8/23/2017,Chile,21.1224,791.359,81143.8675,407.4,20.475,10093.90191,0,36966.7906,529.9178,0,5461.393,62530.06415,10952.24044
8/24/2017,Chile,19.1004,787.427,81916.0495,397.23,3083.28,8956.909889,0,36581.9704,522.2815,0,5933.674,61662.55142,10824.82607
8/25/2017,Chile,17.9904,798.48,85648.3892,398.54,3554.779,5769.826049,0,38255.8033,503.7426,204,5867.964,61178.31557,11302.40234
8/26/2017,Chile,21.6388,792.68,83974.0526,398.51,1945.131625,12233.17507,0,37709.4618,391.6651,1293,6213.167,47864.70748,10051.83963
8/27/2017,Chile,19.9788,746.23,85132.5726,396.41,1413.948,6685.850059,0,31287.5,511.0143,1402,5072.112,46148.45059,11461.81162
8/28/2017,Chile,21.4854,748.95,87482.2757,398.44,1497.901,6383.336497,0,35273.7004,505.8226,1393,6367.026,64974.62377,10848.95783
8/29/2017,Chile,16.9895,762.458,83766.112,393.48,1028.684,11724.74935,0.827,38670.8486,465.4374,1432,5879.989,59846.78903,11648.07638
8/30/2017,Chile,27.7972,781.456,84903.1002,398.64,94.68432786,12308.17883,0,40105.1463,486.0704,1452,6453.388,57157.03809,11041.11792
8/31/2017,Chile,26.8222,756.918,87162.6429,393.89,1318.747,6123.275059,0,34713.3596,469.169,1462,6670.872,59271.41096,11240.80957
9/1/2017,Chile,27.8344,769.48,83995.4348,390.35,2586.47,8149.820687,0,35138.8511,440.4175,571,6364.347,60460.92953,10945.19069
9/2/2017,Chile,22.9077,774.68,81376.9808,392.67,1058.486,11281.40227,0,32930.6479,454.3552,1137,5681.541,46930.64248,11671.86666
9/3/2017,Chile,31.6267,771.73,81908.9863,393.81,1040,12627.94687,0,26159.612,530.0692,1409,6138.830939,45618.22364,10386.76889
9/4/2017,Chile,185.4831,760.896,85479.9836,391.02,1020.135,15185.22039,0,30617.1208,109.8419,1422,4596.672,52935.81804,11552.98963
9/5/2017,Chile,26.3892,796.332,83174.9929,399.2,1103.287,13682.39791,0,34618.9615,138.7744,1379,5353.46,55445.01298,11406.03568
9/6/2017,Chile,17.4104,790.652,84414.5722,397.19,2343.245,14644.34812,0,33176.3336,0,1350,5834.393,51691.18494,11831.19928
9/7/2017,Chile,26.3953,681.644,84159.1661,391.75,1756.006,7363.273716,0,37398.024,0,1373,5939.794,55706.23011,11118.45656
9/8/2017,Chile,26.3191,780.99,83499.4803,383.13,1814.248292,9265.424842,0,35842.47,0,1337,5665.56,59046.52179,11352.13727
9/9/2017,Chile,28.291,758.58,77688.7212,389.59,996.75,8616.954899,0,37774.5481,0,1398,4220.45,56488.20767,10612.39018
9/10/2017,Chile,28.3633,752.448,71720.0975,387.16,1281.818,9679.018898,0,40255.2483,0,1431,4908.69,49185.21124,11986.99551
9/11/2017,Chile,24.4906,590.78,76915.7312,346.305,471.892,14281.68205,77.5,48803.8879,20.4821,1421,5055.46,53375.9091,11920.45823
9/12/2017,Chile,21.1015,778.938,83229.4263,391.62,292.809,8088.160366,0.261945,46284.7903,169.3674,1440,5191.74,53794.72642,9438.579013
9/13/2017,Chile,20.4736,658.606,82312.973,385.29,2076.866,9145.263386,0,47887.8506,194.7196,1429,4975.75,46827.98324,11551.45165
9/14/2017,Chile,26.8668,763.966,85594.3553,393.02,1169.915,15517.94014,0,43522.8017,94.5249,1424,3862.25,46026.50966,11711.24493
9/15/2017,Chile,25.7539,768.38,85575.3727,397.85,1446.37,15765.03774,0,38411.66,0,1414,3967.93,44098.14569,12125.10621
9/16/2017,Chile,18.9196,733.38,82124.6807,397.26,1365.044708,9632.245873,0,37990.2314,0,1395,4241.5,40446.93994,12092.12946
9/17/2017,Chile,19.047,729.11,81654.7997,399.5,1351.720876,3801.243395,0,32652.9456,37.6331,1411,4494.2,41844.70335,12272.59293
9/18/2017,Chile,17.9093,678.66,77870.0128,397.75,1003.0709,6352.227325,0,29700.521,202.5859,1545,4529.44,42035.07548,12049.26567
9/19/2017,Chile,17.704,661.88,78720.7801,397.04,1011.415,6160.725818,0,28253.6394,201.0779,1407,4564.75,46722.50549,11706.19897
9/20/2017,Chile,19.1056,708.462,82314.1219,392.52,993.076,14475.84848,0,34890.5406,199.4556,1375,4517.48,48827.48035,11191.92184
9/21/2017,Chile,19.8938,709.984,81469.9862,397.3,1036.619907,17988.91837,0,36726.5199,154.6206,1373,4111.26,50711.44025,12553.78697
9/22/2017,Chile,23.2276,722.62,75616.405,400.99,1037.368,12963.47745,0,38440.64,210.9395,1412,4090.85,56663.63135,12925.79524
9/23/2017,Chile,26.1853,758.85,75212.9347,393.79,1076.956292,7008.748264,0,36313.64,212.4092,1406,4088.05,55976.37555,13207.70077
9/24/2017,Chile,17.7656,718.701,74739.4187,394.13,1476.351945,12386.71153,0,32562.3297,211.5078,1445,3411.19,47205.65389,12533.44873
9/25/2017,Chile,17.1098,754.313,76298.9296,400.58,1516.634,17312.47871,0,38214.9006,210.3882,1460,4138.813,52205.69102,12948.37124
9/26/2017,Chile,17.6897,627.328,74736.694,347.98,1094.259,15974.62559,0,38670.4021,210.6446,1392,5104.3,53854.55719,12838.58737
9/27/2017,Chile,27.7989,784.678,78364.8256,398.47,1184.038,5950.768952,0,38443.5862,211.553,1392,4838.729,58659.51371,12165.53412
9/28/2017,Chile,17.9801,804.136,80773.0889,399.76,1193.816591,3468.002502,0,38673.4833,213.0504,1373,4807.218,59553.96294,12369.11083
9/29/2017,Chile,20.2281,795.51,76366.2867,397.43,1320.779016,8963.684714,0,36527.8531,212.1819,1362,5415.005,59062.41681,13446.62542
9/30/2017,Chile,28.1429,797.71,73229.5681,402.85,1328.6403,13688.11544,0,31319.6562,213.9599,1348,5514.31,55557.13392,12505.25286
10/1/2017,Chile,18.7013,799.492,64914.4808,394.91,1133.033284,14892.11053,0,21279.6444,221.1287,1365,6058.223,59155.65447,13212.73779
10/2/2017,Chile,21.8374,786.858,66468.4716,391.76,1444.158829,12593.22808,0,28533.9326,238.2656,1351,6250.999,75158.23718,13324.11137
10/3/2017,Chile,17.6315,729.993,66352.3528,401.34,1460.099995,14670.21458,0,30497.326,233.8639,1348,5859.369,70597.38772,13050.47985
10/4/2017,Chile,22.1908,779.617,65130.0524,292.16,3722.311,8808.625659,0,27253.4442,234.6284,1341,6337.99,76769.45028,13106.25668
10/5/2017,Chile,17.6425,709.314,64328.0662,281.81,1473.322354,11956.97954,0,30138.9968,234.3185,1299,6041.519,73684.4591,13590.414
10/6/2017,Chile,18.2031,795.22,68062.5251,390.81,1556.2964,11526.1938,0,27813.4908,235.8107,1336,5887.498,76485.19853,13397.0427
10/7/2017,Chile,17.574,759.27,74924.9286,400.94,3407.356,7211.148015,0,15194.5258,235.8107,1328,6106.51,74883.58506,14051.8953
10/8/2017,Chile,17.4361,618.32,72059.1336,404.3,3262.622,14447.58284,0,12901.3,232.0587,1300,5335.525,59080.44626,13733.7886
10/9/2017,Chile,21.347,600.275,71584.9954,404.495,3337.647,15983.34454,0,12967.7,235.6009,1303,5235.344,60493.86666,13752.0105
10/10/2017,Chile,17.8399,537.381,75752.5386,396.07,2581.341778,15138.03777,0,16324.7003,232.1266,1333,6260.021,74990.27382,13855.90172
10/11/2017,Chile,17.533,759.833,69962.1728,391.48,1234.4375,16854.16703,0,21245.6378,207.2755,1331,6225.124,73489.80637,12253.57505
10/12/2017,Chile,19.2319,757.315,72506.8347,388.86,1152.814,14998.70675,0,20803.748,226.2185,1343,6285.632,70688.23948,13299.49936
10/13/2017,Chile,19.3676,792.424,59323.4707,392.72,906.6821,17238.45565,0,26270.4097,356.1561,1442,5002.179,79089.1889,14057.7186
10/14/2017,Chile,20.3412,758.831,63439.968,396.69,4220.137,10263.06525,0,19701.0661,442.0004,1460,4673.028,76181.15671,14083.46792
10/15/2017,Chile,19.473,735.796,65933.1975,391.93,1018.601,6146.168709,0,17921.1087,473.0638,1491,4776.621,70409.62842,13390.44452
10/16/2017,Chile,22.1331,747.103,74484.0228,391.5,1383.323504,6527.335243,0,11865.1278,493.5242,1464,5336.073,87973.76667,12809.19597
10/17/2017,Chile,35.0937,687.686,73852.4248,396.2,6985.699555,12766.08236,0,9085.8597,481.7263,1462,4852.367,83498.90505,12453.0467
10/18/2017,Chile,31.8281,669.55,68205.3496,401.27,6624.64449,15181.29564,0,11310.8588,482.254,1441,5602.09,82364.53207,11543.0891
10/19/2017,Chile,17.7277,787.267,68828.3168,275.35,2093.230738,16397.14823,0,18001.3584,494.3232,1493,5158.097,80405.56417,13260.85112
10/20/2017,Chile,24.2362,779.285,66326.7984,389.5,4276.8542,15102.32325,0,16618.8989,509.2346,1560,5092.666,84481.85805,13462.87137
10/21/2017,Chile,23.6529,748.794,64774.733,386.87,6737.224754,12001.4113,0,13549.6003,501.1772,1592,5238.567,77703.04826,13753.45522
10/22/2017,Chile,29.0367,340.67,66189.9322,391.44,5240.084185,9847.414233,0,12336.2119,501.5402,1591,4607.402,69614.39701,14066.879
10/23/2017,Chile,17.8045,770.764,72661.6308,390.593,5185.723702,9819.275791,0,10909.86,355.8374,1629,4661.634,89753.25647,14113.44172
10/24/2017,Chile,27.1155,793.8,70349.33,396.09,5450.623,13851.83696,0,10438.3879,238.9015,1627,4633.501,89635.99353,13984.73649
10/25/2017,Chile,19.8799,660.358,63360.6715,397.59,4537.886,16306.15806,0,11450.7612,250.6905,1473,4685.621,90078.38043,13766.7736
10/26/2017,Chile,19.2533,665.456,62109.6253,253.3,2098.5341,15108.82821,0,14827.1091,238.9012,1472,5042.244,90373.7148,14067.70699
10/27/2017,Chile,30.0426,590.482,49987.4249,0,8250.043,14527.13949,0,4545.1664,237.47,1437,5283.461,90885.96196,14823.16882
10/28/2017,Chile,31.4404,540.659,51123.6721,0,5898.95142,12212.5319,0,9710.5613,318.7352,1361,5182.118,90499.57874,14186.29477
10/29/2017,Chile,22.2016,389.859,47918.4367,0,588.7838418,15254.61785,0,10455.2316,481.7359,1182,5089.384,86359.56355,14126.56522
10/30/2017,Chile,18.4321,613.795,49640.2155,0,3105.55,13823.01284,0,18469.0316,479.3478,1445,5421.585,99289.15625,15472.68108
10/31/2017,Chile,18.5795,770.18,51311.1755,0,1365.234,13596.36849,0,20509.1392,727.7484,1575,5327.146,98912.12533,14526.94354
11/1/2017,Chile,21.9226,749.968,47563.2803,0,2237.418,12336.10323,0,16540.6482,469.8474,1563,4871.394,89587.84633,13784.1946
11/2/2017,Chile,17.4978,765.026,50979.1538,111.85,2902.978,10322.70834,0,19410.3115,652.5039,1619,4714.632,101457.3882,14886.51953
11/3/2017,Chile,17.3446,789.82,54693.4411,398.67,2618.747,11646.67394,0,20446.7775,655.9497,1621,4813.571,95870.10633,14254.14868
11/4/2017,Chile,20.2022,766.04,59495.399,399.86,7802.137,9957.371746,0,15918.4888,428.978,1627,5041.87,83293.49747,12940.94894
11/5/2017,Chile,23.7396,755.07,58778.0592,341.91,5133.1586,10411.55178,0,11526.238,415.1764,1617,5488.259,75450.82631,14793.34506
11/6/2017,Chile,18.1784,701.022,61635.5321,287.98,3735.738364,9536.475594,60.14,10062.0346,246.5651,1524,4675.377,100938.7491,15134.27367
11/7/2017,Chile,20.5446,617.773,62185.2187,357.11,9876.506368,10342.83037,141.4,1656.8204,0,1406,3176.384,105132.7109,13355.78497
11/8/2017,Chile,30.9591,565.124,63762.5382,236.55,6057.665,10332.60529,109.88,1363.6,0,1319,3400.118,103461.0649,13870.98974
11/9/2017,Chile,17.0112,545.804,60671.8294,397.77,573.11,13308.38893,94.46,10689.6908,0,1309,3918.18,101822.1993,13773.48003
11/10/2017,Chile,22.4069,527.388,59820.3773,391.66,605.5030036,13393.17001,49.73,12569.9113,0,1239,3971.633,100704.2035,15072.79662
11/11/2017,Chile,20.2244,428.84,57325.5231,393,174.451,7930.17623,0,7121.6694,0,1174,3840.01,105519.8024,15363.22249
11/12/2017,Chile,16.1858,275.436,55581.8131,399.6,187.4671543,6233.659925,0,11652.4816,0,1044,4145.538,96785.97491,12380.24931
11/13/2017,Chile,19.8055,624.23,64092.5604,398.3,2507.111934,8665.194511,0,12258.6045,0,1345,4276.559,106007.7482,13728.12985
11/14/2017,Chile,30.7644,548.944,62061.7628,397.06,7442.2053,9250.69986,0,11132.2992,0,1324,4353.208,103107.5238,14903.02468
11/15/2017,Chile,16.3417,316.118,56186.4616,368.48,8252.4953,12816.11371,0,12050.7621,0,1182,4000.321,99875.13841,15169.63119
11/16/2017,Chile,19.3919,469.677,55695.4047,397.1,5645.622875,15172.36084,0,12805.4093,0,1259,3228.25,102306.4006,15620.1973
11/17/2017,Chile,18.8078,453.714,60206.2972,401.78,397.2858384,14446.08991,0,11923.1387,33.7913,1273,3228.5,103907.3406,14925.8375
11/18/2017,Chile,17.4608,449.625,52688.7363,399.8,964.0723,13808.08199,0,7451.0554,217.7891,1233,3042.8,103200.11,15654.10586
11/19/2017,Chile,17.3917,249.71,51269.1695,400.27,1416.6498,10056.98163,0,9562.2879,268.383,1070,2999.7,92779.82517,15184.16242
11/20/2017,Chile,17.33,536.02,58086.0299,404.79,2266.1133,12365.59268,0,13566.7555,385.9865,1276,3002.6,103933.1929,14669.0929
11/21/2017,Chile,16.9849,632.975,61059.4313,400.88,6736.691002,12641.81111,0,13990.1416,435.623,1338,2874.1,102680.246,11073.13602
11/22/2017,Chile,17.4713,514.969,60819.7856,401.24,1170.913104,10719.09384,0,18709.828,289.1111,1353,2696.5,104886.7625,14006.06619
11/23/2017,Chile,18.118,562.032,60968.7253,312.02,2712.225676,7427.319616,0,18147.4596,301.0202,1347,2800.16,107601.0308,14122.76266
11/24/2017,Chile,17.9823,592.515,64844.6542,255.14,604.9854,9645.901566,0,15959.1964,489.8318,1464,1913.22,106563.788,13772.57803
11/25/2017,Chile,17.1872,539.305,52215.021,387.59,56,13009.91033,0,8934.2898,493.1221,1443,2362.61,97413.70355,14595.77794
11/26/2017,Chile,17.8162,235.392,61827.8872,394.89,95.137,6688.116132,0,9016.3909,504.8158,1149,1820.02,94868.85998,14974.54898
11/27/2017,Chile,18.0072,553.84,71503.9907,400.04,1286.468506,7328.832996,0,11514.1734,516.3085,1454,2588.577,102504.3834,15492.50388
11/28/2017,Chile,17.7417,593.91,74678.218,401.98,3600.6298,5899.267444,0,10042.7542,516.0719,1448,3546.015,101602.6586,15158.94554
11/29/2017,Chile,17.7369,544.215,70770.9255,396.12,848.1639594,7653.147913,0,12691.6066,332.2446,1440,3865.32,99636.47618,14741.3735
11/30/2017,Chile,17.3907,486.725,71512.4257,395.12,994.315,11000.95972,0,10537.733,0,1404,4107.813,98110.18199,15485.23013
12/1/2017,Chile,17.4595,560.618,75225.1176,401.36,1552.162683,8922.355569,0,10237.0003,0,1437,4674.884,97668.69687,14715.8182
12/2/2017,Chile,18.2897,732.389,65838.7877,395.87,2465.767187,6666.911282,0,5902.95,0,1550,5279.304,101894.5118,13636.9418
12/3/2017,Chile,17.2469,281.15,68750.5844,386.56,2181.728333,7432.97725,0,6439.4,0,1169,4355.859,89710.86872,15065.0096
12/4/2017,Chile,17.5567,541.037,70946.8162,332.453,1947.218141,8003.679207,0,13944.0565,0,1341,4451.424,102120.4933,14512.678
12/5/2017,Chile,17.1474,736.587,74551.7014,380.74,6478.476776,5846.274259,0,15250.7267,0,1405,5231.857,96652.52981,13604.12056
12/6/2017,Chile,17.3745,657.888,73757.7786,387.11,4750.078548,6465.772837,0,12818.5204,0,1397,5122.268,91718.02823,13400.68849
12/7/2017,Chile,17.3299,734.945,74496.592,380.77,3291.980666,6624.714636,0,14064.4498,0,1474,5477.492,90220.15451,13275.08815
12/8/2017,Chile,16.7483,731.726,66372.7606,393.49,1667.5978,8430.471894,0,5463.678,0,1433,5907.462,87053.79155,15499.11113
12/9/2017,Chile,17.6439,719.72,68780.1712,399.87,326.3,12316.56485,0,2915.8873,0,1396,5792.28,85962.22816,15913.03243
12/10/2017,Chile,19.4019,274.204,71515.8265,402.69,849.629827,7681.900763,0,3056.0875,0,1316,4971.228,81148.54131,16739.05841
12/11/2017,Chile,17.8346,645.316,69585.397,401.72,5259.666127,5604.551365,0,16274.9336,0,1376,5039.568,91856.03694,16265.95525
12/12/2017,Chile,17.9499,755.211,78271.7815,396.58,5069.41556,4176.164659,0,9611.3506,0,1416,4940.778,93226.34646,15202.42392
12/13/2017,Chile,17.5,691.518,75222.4757,401.07,3211.5907,9099.039177,0,8646.2605,59.2662,1396,5268.857,89464.07955,14581.08243
12/14/2017,Chile,17.4507,714.852,79815.9994,400.76,2116.9502,12581.6772,0,12319.964,210.6862,1385,5104.158,88680.08147,15916.39056
12/15/2017,Chile,17.4149,695.26,83595.3718,406.03,1837.2621,8658.805872,0,16869.5318,208.9913,1372,5143.898,90743.44066,16053.28175
12/16/2017,Chile,19.1123,701.25,78344.0782,404.51,2017.576709,9973.179744,0,12596.9059,214.9138,1404,5499.605,83804.64207,15368.72693
12/17/2017,Chile,20.7848,702.532,78209.5211,403.75,1766.687075,10149.28312,0,9186.8011,229.9531,1449,5742.11,69536.07043,15723.455
12/18/2017,Chile,16.7802,703.228,81093.6162,396.9,3380.3935,11470.63768,0,18996,232.7946,1540,5145.877,83897.25777,14089.89786
12/19/2017,Chile,17.2841,737.343,84475.3633,271.03,1284.8056,8942.218164,0,12234.6496,226.0875,1541,5264.726,96129.35981,15313.57003
12/20/2017,Chile,16.9646,724.292,83154.337,392.5,4575.83811,9240.402731,0,12350.0063,223.0411,1596,6135.15,89928.627,15497.14528
12/21/2017,Chile,17.4928,726.36,85150.2707,340.15,1296.2716,11101.43915,0,16897.591,186.34,1550,5752.96,86826.76783,14712.60714
12/22/2017,Chile,16.6997,642.683,82970.4092,388.24,1300.9409,12658.82792,0,13441.6752,144.9685,1451,5808.552,88716.90648,16044.91414
12/23/2017,Chile,17.5885,728.28,85009.7391,382.65,2392.1664,13084.76674,0,3012.9,153.7577,1482,5532.084,82221.06739,16548.6638
12/24/2017,Chile,17.0745,725.6,87995.3331,377.9,1821.935,13099.32604,0,2713.9907,305.7542,1477,5334.926,66885.08246,16394.6807
12/25/2017,Chile,17.1356,729.552,86003.5518,385.56,1149.8897,8242.775156,0,3844.3969,309.7628,1413,4895.009,58409.89961,16127.506
12/26/2017,Chile,18.7363,721.633,87018.9743,384.99,1686.6102,7623.695074,0,12139.0345,312.3007,1447,4692.379,86640.10464,15827.03856
